"ExpireTime","RaidId","AllyCode","Name","Score","Rank"
"09/07/2023 17:34:12 +00:00","kraytdragon",585576166,"Patrick4",2308264,31
"09/07/2023 17:34:12 +00:00","kraytdragon",938743519,"Chikiller",2891534,21
"09/07/2023 17:34:12 +00:00","kraytdragon",924462567,"non7top",1765196,39
"09/07/2023 17:34:12 +00:00","kraytdragon",454629175,"Delara Exibil",3747368,9
"09/07/2023 17:34:12 +00:00","kraytdragon",768488681,"Tranced",4599387,4
"09/07/2023 17:34:12 +00:00","kraytdragon",729916753,"Squanchy420",1605147,42
"09/07/2023 17:34:12 +00:00","kraytdragon",346854538,"Tyron Brandt",5678170,1
"09/07/2023 17:34:12 +00:00","kraytdragon",389689423,"ArtVandalay",1918764,36
"09/07/2023 17:34:12 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4239852,7
"09/07/2023 17:34:12 +00:00","kraytdragon",446172192,"Q Ryker",1200000,47
"09/07/2023 17:34:12 +00:00","kraytdragon",478966819,"Lambert",3107078,19
"09/07/2023 17:34:12 +00:00","kraytdragon",334861731,"JediAhsoka",1028190,48
"09/07/2023 17:34:12 +00:00","kraytdragon",471792187,"Geralt of Rivia",907490,49
"09/07/2023 17:34:12 +00:00","kraytdragon",396743814,"Rhil Margos",2372879,29
"09/07/2023 17:34:12 +00:00","kraytdragon",256121811,"JHang",2158415,35
"09/07/2023 17:34:12 +00:00","kraytdragon",214224828,"JakeY",2669453,26
"09/07/2023 17:34:12 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,38
"09/07/2023 17:34:12 +00:00","kraytdragon",834874213,"BobbyMarshal",2227237,34
"09/07/2023 17:34:12 +00:00","kraytdragon",855527258,"BobaChuck91",1826827,37
"09/07/2023 17:34:12 +00:00","kraytdragon",336698836,"Jonesmalones",2700000,25
"09/07/2023 17:34:12 +00:00","kraytdragon",452238138,"Yosh",900000,50
"09/04/2023 17:33:08 +00:00","kraytdragon",381676275,"Marl Jewel",3220231,16
"09/04/2023 17:33:08 +00:00","kraytdragon",862389575,"Enigma",5333541,3
"09/04/2023 17:33:08 +00:00","kraytdragon",475136137,"WharfRat",3378757,13
"09/04/2023 17:33:08 +00:00","kraytdragon",299292257,"G4reth",3432592,12
"09/04/2023 17:33:08 +00:00","kraytdragon",556839255,"Jeeves",3042976,19
"09/04/2023 17:33:08 +00:00","kraytdragon",443495965,"Verage Valoor",3084976,18
"09/04/2023 17:33:08 +00:00","kraytdragon",454629175,"Delara Exibil",3555934,9
"09/04/2023 17:33:08 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3026190,21
"09/04/2023 17:33:08 +00:00","kraytdragon",371731743,"Trask droll",5457642,2
"09/04/2023 17:33:08 +00:00","kraytdragon",133674987,"Tani Mayse",2369215,29
"09/04/2023 17:33:08 +00:00","kraytdragon",585576166,"Patrick4",2476946,28
"09/04/2023 17:33:08 +00:00","kraytdragon",312478199,"Taco Hat",1592523,41
"09/04/2023 17:33:08 +00:00","kraytdragon",346854538,"Tyron Brandt",5950274,1
"09/04/2023 17:33:08 +00:00","kraytdragon",834874213,"BobbyMarshal",2221288,34
"09/04/2023 17:33:08 +00:00","kraytdragon",334861731,"JediAhsoka",450000,49
"09/04/2023 17:33:08 +00:00","kraytdragon",255925733,"Fidget92",1904463,35
"09/04/2023 17:33:08 +00:00","kraytdragon",814134474,"RoTahn Taske",1200000,44
"09/04/2023 17:33:08 +00:00","kraytdragon",825371335,"Nomad",4424853,6
"09/04/2023 17:33:08 +00:00","kraytdragon",389689423,"ArtVandalay",3026793,20
"09/04/2023 17:33:08 +00:00","kraytdragon",197788324,"Skaar",4447035,5
"09/04/2023 17:33:08 +00:00","kraytdragon",175993797,"El Jefe",3331232,15
"09/04/2023 17:33:08 +00:00","kraytdragon",729916753,"Squanchy420",2323835,31
"09/04/2023 17:33:08 +00:00","kraytdragon",768488681,"Tranced",4588797,4
"09/04/2023 17:33:08 +00:00","kraytdragon",452518631,"Puck",3470329,11
"09/04/2023 17:33:08 +00:00","kraytdragon",625367959,"Blattu",4083858,7
"09/04/2023 17:33:08 +00:00","kraytdragon",964121997,"DarthDax",2564928,26
"09/04/2023 17:33:08 +00:00","kraytdragon",478966819,"Lambert",3139761,17
"09/04/2023 17:33:08 +00:00","kraytdragon",312333279,"Excessive Fist",1784031,39
"09/04/2023 17:33:08 +00:00","kraytdragon",492564869,"OwningXylophone",3362619,14
"09/04/2023 17:33:08 +00:00","kraytdragon",678195521,"XCAL",3550830,10
"09/04/2023 17:33:08 +00:00","kraytdragon",938743519,"Chikiller",1802310,37
"09/04/2023 17:33:08 +00:00","kraytdragon",214224828,"JakeY",2879794,22
"09/04/2023 17:33:08 +00:00","kraytdragon",452238138,"Yosh",900000,47
"09/04/2023 17:33:08 +00:00","kraytdragon",754294299,"Darthsyn",2700000,23
"09/04/2023 17:33:08 +00:00","kraytdragon",118679749,"manolis",2343328,30
"09/04/2023 17:33:08 +00:00","kraytdragon",643373276,"Avatany",1435868,42
"09/04/2023 17:33:08 +00:00","kraytdragon",855527258,"BobaChuck91",1856319,36
"09/04/2023 17:33:08 +00:00","kraytdragon",924462567,"non7top",1726518,40
"09/04/2023 17:33:08 +00:00","kraytdragon",597271922,"Scof",1428048,43
"09/04/2023 17:33:08 +00:00","kraytdragon",396743814,"Rhil Margos",2280363,32
"09/04/2023 17:33:08 +00:00","kraytdragon",446172192,"Q Ryker",1200000,45
"09/04/2023 17:33:08 +00:00","kraytdragon",858966128,"T",3691596,8
"09/04/2023 17:33:08 +00:00","kraytdragon",124165769,"Tyrian",600000,48
"09/04/2023 17:33:08 +00:00","kraytdragon",394321369,"Javin Fis",2550000,27
"09/04/2023 17:33:08 +00:00","kraytdragon",471792187,"Geralt of Rivia",1007576,46
"09/04/2023 17:33:08 +00:00","kraytdragon",685711659,"MINI DarthAzazel",2698893,24
"09/04/2023 17:33:08 +00:00","kraytdragon",256121811,"JHang",2240274,33
"09/04/2023 17:33:08 +00:00","kraytdragon",336698836,"Jonesmalones",2655621,25
"09/04/2023 17:33:08 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,38
"08/31/2023 17:41:52 +00:00","kraytdragon",443495965,"Verage Valoor",3059315,19
"08/31/2023 17:41:52 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3031468,20
"08/31/2023 17:41:52 +00:00","kraytdragon",312333279,"Excessive Fist",2768829,26
"08/31/2023 17:41:52 +00:00","kraytdragon",825371335,"Nomad",4378697,8
"08/31/2023 17:41:52 +00:00","kraytdragon",175993797,"El Jefe",3572510,12
"08/31/2023 17:41:52 +00:00","kraytdragon",862389575,"Enigma",5341690,3
"08/31/2023 17:41:52 +00:00","kraytdragon",492564869,"OwningXylophone",2843634,24
"08/31/2023 17:41:52 +00:00","kraytdragon",938743519,"Chikiller",2879277,23
"08/31/2023 17:41:52 +00:00","kraytdragon",346854538,"Tyron Brandt",5550110,2
"08/31/2023 17:41:52 +00:00","kraytdragon",475136137,"WharfRat",3248232,16
"08/31/2023 17:41:52 +00:00","kraytdragon",133674987,"Tani Mayse",2365243,31
"08/31/2023 17:41:52 +00:00","kraytdragon",678195521,"XCAL",4548027,5
"08/31/2023 17:41:52 +00:00","kraytdragon",454629175,"Delara Exibil",3648886,11
"08/31/2023 17:41:52 +00:00","kraytdragon",446172192,"Q Ryker",1200000,45
"08/31/2023 17:41:52 +00:00","kraytdragon",394321369,"Javin Fis",2519033,28
"08/31/2023 17:41:52 +00:00","kraytdragon",597271922,"Scof",1368906,42
"08/31/2023 17:41:52 +00:00","kraytdragon",768488681,"Tranced",4709760,4
"08/31/2023 17:41:52 +00:00","kraytdragon",585576166,"Patrick4",2373857,30
"08/31/2023 17:41:52 +00:00","kraytdragon",299292257,"G4reth",3249405,15
"08/31/2023 17:41:52 +00:00","kraytdragon",834874213,"BobbyMarshal",2156517,35
"08/31/2023 17:41:52 +00:00","kraytdragon",197788324,"Skaar",4475068,7
"08/31/2023 17:41:52 +00:00","kraytdragon",124165769,"Tyrian",1443415,40
"08/31/2023 17:41:52 +00:00","kraytdragon",858966128,"T",2700000,27
"08/31/2023 17:41:52 +00:00","kraytdragon",478966819,"Lambert",3030973,21
"08/31/2023 17:41:52 +00:00","kraytdragon",118679749,"manolis",2386588,29
"08/31/2023 17:41:52 +00:00","kraytdragon",389689423,"ArtVandalay",3133605,18
"08/31/2023 17:41:52 +00:00","kraytdragon",334861731,"JediAhsoka",628479,47
"08/31/2023 17:41:52 +00:00","kraytdragon",814134474,"RoTahn Taske",3566485,13
"08/31/2023 17:41:52 +00:00","kraytdragon",643373276,"Avatany",450000,48
"08/31/2023 17:41:52 +00:00","kraytdragon",625367959,"Blattu",4532431,6
"08/31/2023 17:41:52 +00:00","kraytdragon",396743814,"Rhil Margos",1200000,44
"08/31/2023 17:41:52 +00:00","kraytdragon",855527258,"BobaChuck91",1782919,38
"08/31/2023 17:41:52 +00:00","kraytdragon",754294299,"Darthsyn",0,49
"08/31/2023 17:41:52 +00:00","kraytdragon",255925733,"Fidget92",1379004,41
"08/31/2023 17:41:52 +00:00","kraytdragon",924462567,"non7top",2176939,34
"08/31/2023 17:41:52 +00:00","kraytdragon",452518631,"Puck",3150000,17
"08/31/2023 17:41:52 +00:00","kraytdragon",556839255,"Jeeves",2882652,22
"08/31/2023 17:41:52 +00:00","kraytdragon",381676275,"Marl Jewel",3265321,14
"08/31/2023 17:41:52 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3685778,10
"08/31/2023 17:41:52 +00:00","kraytdragon",312478199,"Taco Hat",1575889,39
"08/31/2023 17:41:52 +00:00","kraytdragon",214224828,"JakeY",2814252,25
"08/31/2023 17:41:52 +00:00","kraytdragon",471792187,"Geralt of Rivia",901911,46
"08/31/2023 17:41:52 +00:00","kraytdragon",371731743,"Trask droll",5757560,1
"08/31/2023 17:41:52 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,37
"08/31/2023 17:41:52 +00:00","kraytdragon",336698836,"Jonesmalones",2255868,33
"08/31/2023 17:41:52 +00:00","kraytdragon",452238138,"Yosh",1350000,43
"08/31/2023 17:41:52 +00:00","kraytdragon",729916753,"Squanchy420",2320083,32
"08/31/2023 17:41:52 +00:00","kraytdragon",964121997,"DarthDax",4045218,9
"08/31/2023 17:41:52 +00:00","kraytdragon",256121811,"JHang",1813022,36
"08/28/2023 17:39:43 +00:00","kraytdragon",446172192,"Q Ryker",1200000,44
"08/28/2023 17:39:43 +00:00","kraytdragon",475136137,"WharfRat",2930702,22
"08/28/2023 17:39:43 +00:00","kraytdragon",197788324,"Skaar",4624013,4
"08/28/2023 17:39:43 +00:00","kraytdragon",625367959,"Blattu",4247028,7
"08/28/2023 17:39:43 +00:00","kraytdragon",299292257,"G4reth",3405818,12
"08/28/2023 17:39:43 +00:00","kraytdragon",371731743,"Trask droll",5591824,2
"08/28/2023 17:39:43 +00:00","kraytdragon",381676275,"Marl Jewel",3026836,19
"08/28/2023 17:39:43 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3022965,20
"08/28/2023 17:39:43 +00:00","kraytdragon",492564869,"OwningXylophone",2658743,26
"08/28/2023 17:39:43 +00:00","kraytdragon",678195521,"XCAL",3664742,9
"08/28/2023 17:39:43 +00:00","kraytdragon",396743814,"Rhil Margos",2338849,31
"08/28/2023 17:39:43 +00:00","kraytdragon",443495965,"Verage Valoor",3223783,16
"08/28/2023 17:39:43 +00:00","kraytdragon",585576166,"Patrick4",2343817,30
"08/28/2023 17:39:43 +00:00","kraytdragon",862389575,"Enigma",5361561,3
"08/28/2023 17:39:43 +00:00","kraytdragon",133674987,"Tani Mayse",2385243,28
"08/28/2023 17:39:43 +00:00","kraytdragon",814134474,"RoTahn Taske",3416214,11
"08/28/2023 17:39:43 +00:00","kraytdragon",255925733,"Fidget92",1873327,36
"08/28/2023 17:39:43 +00:00","kraytdragon",334861731,"JediAhsoka",1268793,43
"08/28/2023 17:39:43 +00:00","kraytdragon",452518631,"Puck",3150000,17
"08/28/2023 17:39:43 +00:00","kraytdragon",597271922,"Scof",1619712,39
"08/28/2023 17:39:43 +00:00","kraytdragon",964121997,"DarthDax",3240280,15
"08/28/2023 17:39:43 +00:00","kraytdragon",214224828,"JakeY",2925171,23
"08/28/2023 17:39:43 +00:00","kraytdragon",454629175,"Delara Exibil",3636996,10
"08/28/2023 17:39:43 +00:00","kraytdragon",768488681,"Tranced",4448310,5
"08/28/2023 17:39:43 +00:00","kraytdragon",478966819,"Lambert",3021114,21
"08/28/2023 17:39:43 +00:00","kraytdragon",858966128,"T",3147696,18
"08/28/2023 17:39:43 +00:00","kraytdragon",924462567,"non7top",900000,46
"08/28/2023 17:39:43 +00:00","kraytdragon",175993797,"El Jefe",3247563,14
"08/28/2023 17:39:43 +00:00","kraytdragon",471792187,"Geralt of Rivia",975158,45
"08/28/2023 17:39:43 +00:00","kraytdragon",124165769,"Tyrian",1353664,41
"08/28/2023 17:39:43 +00:00","kraytdragon",394321369,"Javin Fis",2458683,27
"08/28/2023 17:39:43 +00:00","kraytdragon",118679749,"manolis",2350000,29
"08/28/2023 17:39:43 +00:00","kraytdragon",938743519,"Chikiller",2064852,35
"08/28/2023 17:39:43 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3918607,8
"08/28/2023 17:39:43 +00:00","kraytdragon",389689423,"ArtVandalay",3249836,13
"08/28/2023 17:39:43 +00:00","kraytdragon",312333279,"Excessive Fist",2701485,24
"08/28/2023 17:39:43 +00:00","kraytdragon",825371335,"Nomad",4318514,6
"08/28/2023 17:39:43 +00:00","kraytdragon",346854538,"Tyron Brandt",5902381,1
"08/28/2023 17:39:43 +00:00","kraytdragon",452238138,"Yosh",1299231,42
"08/28/2023 17:39:43 +00:00","kraytdragon",729916753,"Squanchy420",2314734,32
"08/28/2023 17:39:43 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,38
"08/28/2023 17:39:43 +00:00","kraytdragon",556839255,"Jeeves",2110992,34
"08/28/2023 17:39:43 +00:00","kraytdragon",256121811,"JHang",2248407,33
"08/28/2023 17:39:43 +00:00","kraytdragon",754294299,"Darthsyn",2700000,25
"08/28/2023 17:39:43 +00:00","kraytdragon",643373276,"Avatany",1427135,40
"08/28/2023 17:39:43 +00:00","kraytdragon",834874213,"BobbyMarshal",799682,47
"08/28/2023 17:39:43 +00:00","kraytdragon",855527258,"BobaChuck91",1828810,37
"08/28/2023 17:39:43 +00:00","kraytdragon",312478199,"Taco Hat",0,49
"08/28/2023 17:39:43 +00:00","kraytdragon",336698836,"Jonesmalones",0,50
"08/28/2023 17:39:43 +00:00","kraytdragon",0,"Unknown",0,48
"08/25/2023 17:36:43 +00:00","kraytdragon",454629175,"Delara Exibil",3512056,12
"08/25/2023 17:36:43 +00:00","kraytdragon",394321369,"Javin Fis",2517024,26
"08/25/2023 17:36:43 +00:00","kraytdragon",597271922,"Scof",1253646,44
"08/25/2023 17:36:43 +00:00","kraytdragon",585576166,"Patrick4",2298647,30
"08/25/2023 17:36:43 +00:00","kraytdragon",814134474,"RoTahn Taske",3305073,15
"08/25/2023 17:36:43 +00:00","kraytdragon",255925733,"Fidget92",1921272,35
"08/25/2023 17:36:43 +00:00","kraytdragon",256121811,"JHang",0,49
"08/25/2023 17:36:43 +00:00","kraytdragon",443495965,"Verage Valoor",2963780,19
"08/25/2023 17:36:43 +00:00","kraytdragon",214224828,"JakeY",2954126,20
"08/25/2023 17:36:43 +00:00","kraytdragon",133674987,"Tani Mayse",2365190,28
"08/25/2023 17:36:43 +00:00","kraytdragon",446172192,"Q Ryker",1200000,45
"08/25/2023 17:36:43 +00:00","kraytdragon",299292257,"G4reth",3361444,14
"08/25/2023 17:36:43 +00:00","kraytdragon",475136137,"WharfRat",3069686,16
"08/25/2023 17:36:43 +00:00","kraytdragon",334861731,"JediAhsoka",1278450,43
"08/25/2023 17:36:43 +00:00","kraytdragon",197788324,"Skaar",4442753,9
"08/25/2023 17:36:43 +00:00","kraytdragon",492564869,"OwningXylophone",2686892,23
"08/25/2023 17:36:43 +00:00","kraytdragon",625367959,"Blattu",4645185,5
"08/25/2023 17:36:43 +00:00","kraytdragon",478966819,"Lambert",2891200,21
"08/25/2023 17:36:43 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3019636,17
"08/25/2023 17:36:43 +00:00","kraytdragon",862389575,"Enigma",5019727,3
"08/25/2023 17:36:43 +00:00","kraytdragon",768488681,"Tranced",4448059,8
"08/25/2023 17:36:43 +00:00","kraytdragon",938743519,"Chikiller",2422799,27
"08/25/2023 17:36:43 +00:00","kraytdragon",452238138,"Yosh",1335591,41
"08/25/2023 17:36:43 +00:00","kraytdragon",855527258,"BobaChuck91",1826538,36
"08/25/2023 17:36:43 +00:00","kraytdragon",175993797,"El Jefe",3745380,11
"08/25/2023 17:36:43 +00:00","kraytdragon",964923659,"Zarlis Rahn",0,47
"08/25/2023 17:36:43 +00:00","kraytdragon",312333279,"Excessive Fist",1989924,34
"08/25/2023 17:36:43 +00:00","kraytdragon",118679749,"manolis",2526992,25
"08/25/2023 17:36:43 +00:00","kraytdragon",729916753,"Squanchy420",2301560,29
"08/25/2023 17:36:43 +00:00","kraytdragon",858966128,"T",2615598,24
"08/25/2023 17:36:43 +00:00","kraytdragon",924462567,"non7top",1583865,38
"08/25/2023 17:36:43 +00:00","kraytdragon",389689423,"ArtVandalay",3008938,18
"08/25/2023 17:36:43 +00:00","kraytdragon",371731743,"Trask droll",5581922,1
"08/25/2023 17:36:43 +00:00","kraytdragon",964121997,"DarthDax",3933436,10
"08/25/2023 17:36:43 +00:00","kraytdragon",678195521,"XCAL",4723627,4
"08/25/2023 17:36:43 +00:00","kraytdragon",396743814,"Rhil Margos",2269148,31
"08/25/2023 17:36:43 +00:00","kraytdragon",381676275,"Marl Jewel",2250000,32
"08/25/2023 17:36:43 +00:00","kraytdragon",471792187,"Geralt of Rivia",1003834,46
"08/25/2023 17:36:43 +00:00","kraytdragon",643373276,"Avatany",1377929,40
"08/25/2023 17:36:43 +00:00","kraytdragon",346854538,"Tyron Brandt",5546306,2
"08/25/2023 17:36:43 +00:00","kraytdragon",834874213,"BobbyMarshal",0,48
"08/25/2023 17:36:43 +00:00","kraytdragon",452518631,"Puck",3450000,13
"08/25/2023 17:36:43 +00:00","kraytdragon",685711659,"MINI DarthAzazel",4511392,6
"08/25/2023 17:36:43 +00:00","kraytdragon",556839255,"Jeeves",2223960,33
"08/25/2023 17:36:43 +00:00","kraytdragon",825371335,"Nomad",4484722,7
"08/25/2023 17:36:43 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,37
"08/25/2023 17:36:43 +00:00","kraytdragon",312478199,"Taco Hat",1311036,42
"08/25/2023 17:36:43 +00:00","kraytdragon",336698836,"Jonesmalones",2700000,22
"08/25/2023 17:36:43 +00:00","kraytdragon",124165769,"Tyrian",1432814,39
"08/22/2023 17:32:19 +00:00","kraytdragon",825371335,"Nomad",4315890,5
"08/22/2023 17:32:19 +00:00","kraytdragon",299292257,"G4reth",3288365,14
"08/22/2023 17:32:19 +00:00","kraytdragon",197788324,"Skaar",4585765,3
"08/22/2023 17:32:19 +00:00","kraytdragon",454629175,"Delara Exibil",3569676,9
"08/22/2023 17:32:19 +00:00","kraytdragon",924462567,"non7top",2023598,36
"08/22/2023 17:32:19 +00:00","kraytdragon",443495965,"Verage Valoor",3021905,17
"08/22/2023 17:32:19 +00:00","kraytdragon",814134474,"RoTahn Taske",3251418,15
"08/22/2023 17:32:19 +00:00","kraytdragon",214224828,"JakeY",2618304,23
"08/22/2023 17:32:19 +00:00","kraytdragon",478966819,"Lambert",2905743,18
"08/22/2023 17:32:19 +00:00","kraytdragon",256121811,"JHang",2272788,31
"08/22/2023 17:32:19 +00:00","kraytdragon",175993797,"El Jefe",3402548,12
"08/22/2023 17:32:19 +00:00","kraytdragon",585576166,"Patrick4",2428391,28
"08/22/2023 17:32:19 +00:00","kraytdragon",492564869,"OwningXylophone",2492425,26
"08/22/2023 17:32:19 +00:00","kraytdragon",862389575,"Enigma",4671732,2
"08/22/2023 17:32:19 +00:00","kraytdragon",124165769,"Tyrian",1366285,45
"08/22/2023 17:32:19 +00:00","kraytdragon",255925733,"Fidget92",1379352,44
"08/22/2023 17:32:19 +00:00","kraytdragon",768488681,"Tranced",4546671,4
"08/22/2023 17:32:19 +00:00","kraytdragon",394321369,"Javin Fis",2509219,25
"08/22/2023 17:32:19 +00:00","kraytdragon",729916753,"Squanchy420",2342006,29
"08/22/2023 17:32:19 +00:00","kraytdragon",133674987,"Tani Mayse",2258024,32
"08/22/2023 17:32:19 +00:00","kraytdragon",938743519,"Chikiller",2172145,34
"08/22/2023 17:32:19 +00:00","kraytdragon",597271922,"Scof",1388646,43
"08/22/2023 17:32:19 +00:00","kraytdragon",396743814,"Rhil Margos",2277850,30
"08/22/2023 17:32:19 +00:00","kraytdragon",389689423,"ArtVandalay",1732374,39
"08/22/2023 17:32:19 +00:00","kraytdragon",452518631,"Puck",3591787,8
"08/22/2023 17:32:19 +00:00","kraytdragon",336698836,"Jonesmalones",2700000,22
"08/22/2023 17:32:19 +00:00","kraytdragon",371731743,"Trask droll",2700000,21
"08/22/2023 17:32:19 +00:00","kraytdragon",858966128,"T",3753801,7
"08/22/2023 17:32:19 +00:00","kraytdragon",346854538,"Tyron Brandt",5386616,1
"08/22/2023 17:32:19 +00:00","kraytdragon",475136137,"WharfRat",3068569,16
"08/22/2023 17:32:19 +00:00","kraytdragon",334861731,"JediAhsoka",1108956,47
"08/22/2023 17:32:19 +00:00","kraytdragon",118679749,"manolis",2490344,27
"08/22/2023 17:32:19 +00:00","kraytdragon",381676275,"Marl Jewel",2902743,19
"08/22/2023 17:32:19 +00:00","kraytdragon",556839255,"Jeeves",2158770,35
"08/22/2023 17:32:19 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",2895153,20
"08/22/2023 17:32:19 +00:00","kraytdragon",964923659,"Zarlis Rahn",1689944,41
"08/22/2023 17:32:19 +00:00","kraytdragon",834874213,"BobbyMarshal",2175658,33
"08/22/2023 17:32:19 +00:00","kraytdragon",625367959,"Blattu",3537966,10
"08/22/2023 17:32:19 +00:00","kraytdragon",446172192,"Q Ryker",1200000,46
"08/22/2023 17:32:19 +00:00","kraytdragon",685711659,"MINI DarthAzazel",3835666,6
"08/22/2023 17:32:19 +00:00","kraytdragon",855527258,"BobaChuck91",1734303,38
"08/22/2023 17:32:19 +00:00","kraytdragon",643373276,"Avatany",1400450,42
"08/22/2023 17:32:19 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,37
"08/22/2023 17:32:19 +00:00","kraytdragon",471792187,"Geralt of Rivia",1005075,48
"08/22/2023 17:32:19 +00:00","kraytdragon",452238138,"Yosh",900000,49
"08/22/2023 17:32:19 +00:00","kraytdragon",678195521,"XCAL",3418329,11
"08/22/2023 17:32:19 +00:00","kraytdragon",312333279,"Excessive Fist",2611260,24
"08/22/2023 17:32:19 +00:00","kraytdragon",312478199,"Taco Hat",1710703,40
"08/22/2023 17:32:19 +00:00","kraytdragon",964121997,"DarthDax",3378426,13
"08/22/2023 17:32:19 +00:00","kraytdragon",0,"Unknown",411193,50
"08/18/2023 17:46:35 +00:00","kraytdragon",585576166,"Patrick4",2300081,29
"08/18/2023 17:46:35 +00:00","kraytdragon",197788324,"Skaar",4447494,6
"08/18/2023 17:46:35 +00:00","kraytdragon",793549187,"Dârth Jungle Asian",3045657,18
"08/18/2023 17:46:35 +00:00","kraytdragon",625367959,"Blattu",3551523,11
"08/18/2023 17:46:35 +00:00","kraytdragon",118679749,"manolis",2368240,26
"08/18/2023 17:46:35 +00:00","kraytdragon",858966128,"T",3085719,17
"08/18/2023 17:46:35 +00:00","kraytdragon",825371335,"Nomad",4428423,7
"08/18/2023 17:46:35 +00:00","kraytdragon",938743519,"Chikiller",2546479,23
"08/18/2023 17:46:35 +00:00","kraytdragon",597271922,"Scof",1218306,45
"08/18/2023 17:46:35 +00:00","kraytdragon",394321369,"Javin Fis",2493597,24
"08/18/2023 17:46:35 +00:00","kraytdragon",446172192,"Q Ryker",1406852,42
"08/18/2023 17:46:35 +00:00","kraytdragon",475136137,"WharfRat",2868988,20
"08/18/2023 17:46:35 +00:00","kraytdragon",855527258,"BobaChuck91",1820194,38
"08/18/2023 17:46:35 +00:00","kraytdragon",336698836,"Jonesmalones",3754712,8
"08/18/2023 17:46:35 +00:00","kraytdragon",133674987,"Tani Mayse",2334375,27
"08/18/2023 17:46:35 +00:00","kraytdragon",492564869,"OwningXylophone",2613428,22
"08/18/2023 17:46:35 +00:00","kraytdragon",454629175,"Delara Exibil",3677908,10
"08/18/2023 17:46:35 +00:00","kraytdragon",175993797,"El Jefe",3697994,9
"08/18/2023 17:46:35 +00:00","kraytdragon",964121997,"DarthDax",3378823,13
"08/18/2023 17:46:35 +00:00","kraytdragon",346854538,"Tyron Brandt",5451371,1
"08/18/2023 17:46:35 +00:00","kraytdragon",299292257,"G4reth",3278522,14
"08/18/2023 17:46:35 +00:00","kraytdragon",814134474,"RoTahn Taske",3103623,16
"08/18/2023 17:46:35 +00:00","kraytdragon",678195521,"XCAL",4510089,5
"08/18/2023 17:46:35 +00:00","kraytdragon",768488681,"Tranced",4589782,4
"08/18/2023 17:46:35 +00:00","kraytdragon",334861731,"JediAhsoka",450000,49
"08/18/2023 17:46:35 +00:00","kraytdragon",312333279,"Excessive Fist",0,50
"08/18/2023 17:46:35 +00:00","kraytdragon",556839255,"Jeeves",2483211,25
"08/18/2023 17:46:35 +00:00","kraytdragon",452518631,"Puck",3525639,12
"08/18/2023 17:46:35 +00:00","kraytdragon",478966819,"Lambert",2752782,21
"08/18/2023 17:46:35 +00:00","kraytdragon",389689423,"ArtVandalay",3213263,15
"08/18/2023 17:46:35 +00:00","kraytdragon",924462567,"non7top",2084426,35
"08/18/2023 17:46:35 +00:00","kraytdragon",862389575,"Enigma",4993963,3
"08/18/2023 17:46:35 +00:00","kraytdragon",443495965,"Verage Valoor",2286307,30
"08/18/2023 17:46:35 +00:00","kraytdragon",964923659,"Zarlis Rahn",2250000,33
"08/18/2023 17:46:35 +00:00","kraytdragon",643373276,"Avatany",1401688,43
"08/18/2023 17:46:35 +00:00","kraytdragon",381676275,"Marl Jewel",2237436,34
"08/18/2023 17:46:35 +00:00","kraytdragon",255925733,"Fidget92",2037505,36
"08/18/2023 17:46:35 +00:00","kraytdragon",214224828,"JakeY",2887514,19
"08/18/2023 17:46:35 +00:00","kraytdragon",471792187,"Geralt of Rivia",1055980,48
"08/18/2023 17:46:35 +00:00","kraytdragon",312478199,"Taco Hat",1753307,40
"08/18/2023 17:46:35 +00:00","kraytdragon",134422353,"LV was Daddy",1800000,39
"08/18/2023 17:46:35 +00:00","kraytdragon",256121811,"JHang",1921333,37
"08/18/2023 17:46:35 +00:00","kraytdragon",452238138,"Yosh",1188991,47
"08/18/2023 17:46:35 +00:00","kraytdragon",396743814,"Rhil Margos",2260167,32
"08/18/2023 17:46:35 +00:00","kraytdragon",371731743,"Trask droll",5443335,2
"08/18/2023 17:46:35 +00:00","kraytdragon",344292155,"thirteensuns",1509927,41
"08/18/2023 17:46:35 +00:00","kraytdragon",834874213,"BobbyMarshal",2277159,31
"08/18/2023 17:46:35 +00:00","kraytdragon",685711659,"MINI DarthAzazel",2322801,28
"08/18/2023 17:46:35 +00:00","kraytdragon",729916753,"Squanchy420",1200000,46
"08/18/2023 17:46:35 +00:00","kraytdragon",124165769,"Tyrian",1229844,44
"08/15/2023 17:42:01 +00:00","kraytdragon",394321369,"Javin Fis",2396474,30
"08/15/2023 17:42:01 +00:00","kraytdragon",858966128,"T",3307600,16
"08/15/2023 17:42:01 +00:00","kraytdragon",454629175,"Delara Exibil",3750000,10
